Date,humidity,pressure,temp,temp_max,temp_min,wind_deg,wind_speed
17-01-2022 09:10,34,1016,301.15,301.15,301.15,50,2.06
17-01-2022 09:20,34,1016,301.15,301.15,301.15,50,2.06
17-01-2022 09:20,34,1016,301.15,301.15,301.15,50,2.06
17-01-2022 09:40,34,1016,301.15,301.15,301.15,50,2.06
17-01-2022 09:50,36,1015,301.15,301.15,301.15,30,1.54
17-01-2022 09:50,36,1015,301.15,301.15,301.15,30,1.54
17-01-2022 10:10,37,1015,302.15,302.15,302.15,30,2.06
17-01-2022 10:20,37,1015,302.15,302.15,302.15,30,2.06
17-01-2022 10:30,37,1015,302.15,302.15,302.15,30,2.06
17-01-2022 10:40,37,1015,302.15,302.15,302.15,30,2.06
17-01-2022 10:50,37,1015,302.15,302.15,302.15,320,2.06
17-01-2022 10:57,37,1015,302.15,302.15,302.15,320,2.06
17-01-2022 10:57,37,1015,302.15,302.15,302.15,320,2.06
17-01-2022 11:20,39,1015,301.15,301.15,301.15,340,2.06
17-01-2022 11:20,39,1015,301.15,301.15,301.15,340,2.06
17-01-2022 11:40,39,1015,301.15,301.15,301.15,340,2.06
17-01-2022 11:49,41,1015,300.15,300.15,300.15,340,2.06
17-01-2022 11:58,41,1015,300.15,300.15,300.15,340,2.06
17-01-2022 12:07,47,1015,300.15,300.15,300.15,340,2.57
17-01-2022 12:20,47,1015,300.15,300.15,300.15,340,2.57
17-01-2022 12:20,47,1015,300.15,300.15,300.15,340,2.57
17-01-2022 12:40,47,1015,300.15,300.15,300.15,340,2.57
17-01-2022 12:50,50,1016,299.15,299.15,299.15,10,1.54
17-01-2022 13:00,50,1016,299.15,299.15,299.15,10,1.54
17-01-2022 13:10,53,1016,298.15,298.15,298.15,350,1.54
17-01-2022 13:18,53,1016,298.15,298.15,298.15,350,1.54
17-01-2022 13:30,53,1016,298.15,298.15,298.15,350,1.54
17-01-2022 13:40,53,1016,298.15,298.15,298.15,350,1.54
17-01-2022 13:49,57,1016,297.15,297.15,297.15,350,2.06
17-01-2022 13:49,57,1016,297.15,297.15,297.15,350,2.06
17-01-2022 14:10,60,1017,296.15,296.15,296.15,60,2.06
17-01-2022 14:20,60,1017,296.15,296.15,296.15,60,2.06
17-01-2022 14:30,60,1017,296.15,296.15,296.15,60,2.06
17-01-2022 14:40,60,1017,296.15,296.15,296.15,60,2.06
17-01-2022 14:50,60,1017,295.15,295.15,295.15,30,2.06
17-01-2022 14:59,60,1017,295.15,295.15,295.15,30,2.06
17-01-2022 14:59,60,1017,295.15,295.15,295.15,30,2.06
17-01-2022 15:20,64,1018,295.15,295.15,295.15,20,2.57
17-01-2022 15:30,64,1018,295.15,295.15,295.15,20,2.57
17-01-2022 15:40,64,1018,295.15,295.15,295.15,20,2.57
17-01-2022 15:50,64,1018,295.15,295.15,295.15,20,2.57
17-01-2022 16:00,68,1018,294.15,294.15,294.15,60,2.57
17-01-2022 16:10,68,1018,294.15,294.15,294.15,60,2.57
17-01-2022 16:20,68,1018,294.15,294.15,294.15,50,2.57
17-01-2022 16:30,68,1018,294.15,294.15,294.15,50,2.57
17-01-2022 16:40,68,1018,294.15,294.15,294.15,50,2.57
17-01-2022 16:40,68,1018,294.15,294.15,294.15,50,2.57
17-01-2022 17:00,47,1018,294.34,294.34,294.34,17,3.21
17-01-2022 17:00,47,1018,294.34,294.34,294.34,17,3.21
17-01-2022 17:20,47,1018,294.34,294.34,294.34,17,3.21
17-01-2022 17:29,47,1018,294.34,294.34,294.34,17,3.21
17-01-2022 17:29,47,1018,294.34,294.34,294.34,17,3.21
17-01-2022 17:50,47,1018,293.78,293.78,293.78,19,2.9
17-01-2022 18:00,47,1018,293.78,293.78,293.78,19,2.9
17-01-2022 18:00,47,1018,293.78,293.78,293.78,19,2.9
17-01-2022 18:20,47,1018,293.78,293.78,293.78,19,2.9
17-01-2022 18:30,49,1017,293.08,293.08,293.08,7,3.05
17-01-2022 18:30,49,1017,293.08,293.08,293.08,7,3.05
17-01-2022 18:50,49,1017,293.08,293.08,293.08,7,3.05
17-01-2022 19:00,49,1017,293.08,293.08,293.08,7,3.05
17-01-2022 19:10,49,1017,293.08,293.08,293.08,7,3.05
17-01-2022 19:10,49,1017,293.08,293.08,293.08,7,3.05
17-01-2022 19:30,50,1017,292.37,292.37,292.37,6,2.87
17-01-2022 19:40,50,1017,292.37,292.37,292.37,6,2.87
17-01-2022 19:50,50,1017,292.37,292.37,292.37,6,2.87
17-01-2022 20:00,50,1017,292.37,292.37,292.37,6,2.87
17-01-2022 20:10,50,1017,292.37,292.37,292.37,6,2.87
17-01-2022 20:10,50,1017,292.37,292.37,292.37,6,2.87
17-01-2022 20:30,51,1016,291.78,291.78,291.78,9,3.06
17-01-2022 20:40,51,1016,291.78,291.78,291.78,9,3.06
17-01-2022 20:40,51,1016,291.78,291.78,291.78,9,3.06
17-01-2022 21:00,51,1016,291.78,291.78,291.78,9,3.06
17-01-2022 21:10,51,1016,291.78,291.78,291.78,9,3.06
17-01-2022 21:10,51,1016,291.78,291.78,291.78,9,3.06
17-01-2022 21:30,51,1016,291.32,291.32,291.32,18,3.06
17-01-2022 21:40,51,1016,291.32,291.32,291.32,18,3.06
17-01-2022 21:40,51,1016,291.32,291.32,291.32,18,3.06
17-01-2022 22:00,51,1016,291.32,291.32,291.32,18,3.06
17-01-2022 22:10,51,1016,291.32,291.32,291.32,18,3.06
17-01-2022 22:10,51,1016,291.32,291.32,291.32,18,3.06
17-01-2022 22:30,52,1016,290.97,290.97,290.97,21,3.07
17-01-2022 22:40,52,1016,290.97,290.97,290.97,21,3.07
17-01-2022 22:40,52,1016,290.97,290.97,290.97,21,3.07
17-01-2022 23:00,52,1016,290.97,290.97,290.97,21,3.07
17-01-2022 23:10,82,1017,289.15,289.15,289.15,30,1.54
17-01-2022 23:20,82,1017,289.15,289.15,289.15,30,1.54
17-01-2022 23:20,82,1017,289.15,289.15,289.15,30,1.54
17-01-2022 23:40,82,1017,289.15,289.15,289.15,30,1.54
17-01-2022 23:50,82,1017,289.15,289.15,289.15,30,1.54
17-01-2022 23:50,82,1017,289.15,289.15,289.15,30,1.54
18-01-2022 00:10,57,1016,290.33,290.33,290.33,20,2.84
18-01-2022 00:20,94,1017,288.15,288.15,288.15,50,2.06
18-01-2022 00:30,94,1017,288.15,288.15,288.15,50,2.06
18-01-2022 00:40,94,1017,288.15,288.15,288.15,50,2.06
18-01-2022 00:50,94,1017,288.15,288.15,288.15,50,2.57
18-01-2022 01:00,94,1017,288.15,288.15,288.15,50,2.57
18-01-2022 01:10,94,1017,288.15,288.15,288.15,50,2.57
18-01-2022 01:20,94,1017,287.15,287.15,287.15,40,2.06
18-01-2022 01:30,94,1017,287.15,287.15,287.15,40,2.06
18-01-2022 01:40,94,1017,287.15,287.15,287.15,40,2.06
18-01-2022 01:50,94,1017,287.15,287.15,287.15,40,2.06
18-01-2022 01:50,94,1017,287.15,287.15,287.15,40,2.06
18-01-2022 02:10,94,1017,287.15,287.15,287.15,40,2.06
18-01-2022 02:19,88,1017,288.15,288.15,288.15,40,2.06
18-01-2022 02:30,88,1017,288.15,288.15,288.15,40,2.06
18-01-2022 02:40,88,1017,288.15,288.15,288.15,40,2.06
18-01-2022 02:50,82,1017,289.15,289.15,289.15,50,1.54
18-01-2022 02:50,82,1017,289.15,289.15,289.15,50,1.54
18-01-2022 03:10,82,1017,289.15,289.15,289.15,50,1.54
18-01-2022 03:20,82,1018,289.15,289.15,289.15,50,2.06
18-01-2022 03:30,82,1018,289.15,289.15,289.15,50,2.06
18-01-2022 03:40,77,1018,290.15,290.15,290.15,60,1.54
18-01-2022 03:47,77,1018,290.15,290.15,290.15,60,1.54
18-01-2022 03:47,77,1018,290.15,290.15,290.15,60,1.54
18-01-2022 04:06,77,1018,290.15,290.15,290.15,60,1.54
18-01-2022 04:20,72,1018,291.15,291.15,291.15,20,1.54
18-01-2022 04:20,72,1018,291.15,291.15,291.15,20,1.54
18-01-2022 04:40,72,1018,291.15,291.15,291.15,20,1.54
18-01-2022 04:50,64,1018,293.15,293.15,293.15,50,1.54
18-01-2022 05:00,64,1018,293.15,293.15,293.15,50,1.54
18-01-2022 05:10,64,1018,293.15,293.15,293.15,50,1.54
18-01-2022 05:20,64,1019,294.15,294.15,294.15,30,1.54
18-01-2022 05:30,64,1019,294.15,294.15,294.15,30,1.54
18-01-2022 05:30,64,1019,294.15,294.15,294.15,30,1.54
18-01-2022 05:50,56,1018,296.15,296.15,296.15,60,1.54
18-01-2022 05:50,56,1018,296.15,296.15,296.15,60,1.54
18-01-2022 06:10,56,1018,296.15,296.15,296.15,60,1.54
18-01-2022 06:20,53,1018,297.15,297.15,297.15,50,1.54
18-01-2022 06:20,53,1018,297.15,297.15,297.15,50,1.54
18-01-2022 06:40,53,1018,297.15,297.15,297.15,50,1.54
18-01-2022 06:50,57,1017,297.15,297.15,297.15,350,1.03
18-01-2022 06:50,57,1017,297.15,297.15,297.15,350,1.03
18-01-2022 07:10,57,1017,297.15,297.15,297.15,350,1.03
18-01-2022 07:20,50,1017,299.15,299.15,299.15,70,2.06
18-01-2022 07:20,50,1017,299.15,299.15,299.15,70,2.06
18-01-2022 07:40,50,1017,299.15,299.15,299.15,70,2.06
18-01-2022 07:50,41,1016,300.15,300.15,300.15,340,4.12
18-01-2022 07:50,41,1016,300.15,300.15,300.15,340,4.12
18-01-2022 08:10,41,1015,300.15,300.15,300.15,50,2.57
18-01-2022 08:20,41,1015,300.15,300.15,300.15,50,2.57
18-01-2022 08:20,41,1015,300.15,300.15,300.15,50,2.57
18-01-2022 08:40,41,1015,300.15,300.15,300.15,50,2.57
18-01-2022 08:50,42,1015,301.15,301.15,301.15,60,3.09
18-01-2022 08:50,42,1015,301.15,301.15,301.15,60,3.09
18-01-2022 09:10,42,1014,301.15,301.15,301.15,50,4.12
18-01-2022 09:20,42,1014,301.15,301.15,301.15,50,4.12
18-01-2022 09:30,42,1014,301.15,301.15,301.15,50,4.12
18-01-2022 09:30,42,1014,301.15,301.15,301.15,50,4.12
18-01-2022 09:50,39,1014,302.15,302.15,302.15,50,3.09
18-01-2022 10:00,39,1014,302.15,302.15,302.15,50,3.09
18-01-2022 10:10,39,1014,302.15,302.15,302.15,50,3.09
18-01-2022 10:20,39,1014,302.15,302.15,302.15,40,3.09
18-01-2022 10:20,39,1014,302.15,302.15,302.15,40,3.09
18-01-2022 10:40,44,1014,301.15,301.15,301.15,320,5.14
18-01-2022 10:50,44,1014,301.15,301.15,301.15,320,5.14
18-01-2022 10:59,44,1014,301.15,301.15,301.15,320,5.14
18-01-2022 10:59,44,1014,301.15,301.15,301.15,320,5.14
18-01-2022 11:20,42,1014,301.15,301.15,301.15,340,3.09
18-01-2022 11:30,42,1014,301.15,301.15,301.15,340,3.09
18-01-2022 11:30,42,1014,301.15,301.15,301.15,340,3.09
18-01-2022 11:50,44,1014,300.15,300.15,300.15,30,2.06
18-01-2022 12:00,44,1014,300.15,300.15,300.15,30,2.06
18-01-2022 12:00,44,1014,300.15,300.15,300.15,30,2.06
18-01-2022 12:20,44,1014,300.15,300.15,300.15,50,2.06
18-01-2022 12:28,44,1014,300.15,300.15,300.15,50,2.06
18-01-2022 12:28,44,1014,300.15,300.15,300.15,50,2.06
18-01-2022 12:50,44,1014,299.15,299.15,299.15,10,1.54
18-01-2022 13:00,44,1014,299.15,299.15,299.15,10,1.54
18-01-2022 13:00,44,1014,299.15,299.15,299.15,10,1.54
18-01-2022 13:20,44,1014,299.15,299.15,299.15,340,1.54
18-01-2022 13:30,44,1014,299.15,299.15,299.15,340,1.54
18-01-2022 13:30,44,1014,299.15,299.15,299.15,340,1.54
18-01-2022 13:47,47,1014,298.15,298.15,298.15,350,1.54
18-01-2022 14:00,47,1014,298.15,298.15,298.15,350,1.54
18-01-2022 14:00,47,1014,298.15,298.15,298.15,350,1.54
18-01-2022 14:20,46,1015,297.15,297.15,297.15,50,1.54
18-01-2022 14:29,46,1015,297.15,297.15,297.15,50,1.54
18-01-2022 14:29,46,1015,297.15,297.15,297.15,50,1.54
18-01-2022 14:50,49,1015,296.15,296.15,296.15,70,2.06
18-01-2022 14:58,49,1015,296.15,296.15,296.15,70,2.06
18-01-2022 15:10,53,1016,296.15,296.15,296.15,70,2.06
18-01-2022 15:10,53,1016,296.15,296.15,296.15,70,2.06
18-01-2022 15:29,53,1016,296.15,296.15,296.15,70,2.06
18-01-2022 15:40,53,1016,296.15,296.15,296.15,70,2.06
18-01-2022 15:48,53,1016,296.15,296.15,296.15,70,2.06
18-01-2022 16:00,34,1016,294.83,294.83,294.83,19,3.1
18-01-2022 16:10,34,1016,294.83,294.83,294.83,19,3.1
18-01-2022 16:20,34,1016,294.83,294.83,294.83,19,3.1
18-01-2022 16:30,34,1016,294.28,294.28,294.28,17,2.76
18-01-2022 16:30,34,1016,294.28,294.28,294.28,17,2.76
18-01-2022 16:50,34,1016,294.28,294.28,294.28,17,2.76
18-01-2022 17:00,34,1016,294.28,294.28,294.28,17,2.76
18-01-2022 17:00,34,1016,294.28,294.28,294.28,17,2.76
18-01-2022 17:20,34,1016,294.28,294.28,294.28,17,2.76
18-01-2022 17:30,34,1016,293.48,293.48,293.48,4,2.79
18-01-2022 17:40,34,1016,293.48,293.48,293.48,4,2.79
18-01-2022 17:40,34,1016,293.48,293.48,293.48,4,2.79
18-01-2022 18:00,34,1016,293.48,293.48,293.48,4,2.79
18-01-2022 18:10,34,1016,293.48,293.48,293.48,4,2.79
18-01-2022 18:10,34,1016,293.48,293.48,293.48,4,2.79
18-01-2022 18:30,36,1016,292.64,292.64,292.64,2,2.69
18-01-2022 18:40,36,1016,292.64,292.64,292.64,2,2.69
18-01-2022 18:50,34,1016,292.46,292.46,292.46,7,2.65
18-01-2022 19:00,34,1016,292.46,292.46,292.46,7,2.65
18-01-2022 19:00,34,1016,292.46,292.46,292.46,7,2.65
18-01-2022 19:20,34,1016,292.46,292.46,292.46,7,2.65
18-01-2022 19:30,35,1015,291.82,291.82,291.82,9,2.82
18-01-2022 19:30,35,1015,291.82,291.82,291.82,9,2.82
18-01-2022 19:50,35,1015,291.82,291.82,291.82,9,2.82
18-01-2022 20:00,35,1015,291.82,291.82,291.82,9,2.82
18-01-2022 20:00,35,1015,291.82,291.82,291.82,9,2.82
18-01-2022 20:20,35,1015,291.82,291.82,291.82,9,2.82
18-01-2022 20:29,35,1015,291.82,291.82,291.82,9,2.82
18-01-2022 20:29,35,1015,291.82,291.82,291.82,9,2.82
18-01-2022 20:50,36,1015,291.28,291.28,291.28,16,3.07
18-01-2022 21:00,36,1015,291.28,291.28,291.28,16,3.07
18-01-2022 21:00,36,1015,291.28,291.28,291.28,16,3.07
18-01-2022 21:20,36,1015,291.28,291.28,291.28,16,3.07
18-01-2022 21:28,36,1015,291.28,291.28,291.28,16,3.07
18-01-2022 21:28,36,1015,291.28,291.28,291.28,16,3.07
18-01-2022 21:50,37,1015,290.82,290.82,290.82,25,3.05
18-01-2022 22:00,37,1015,290.82,290.82,290.82,25,3.05
18-01-2022 22:00,37,1015,290.82,290.82,290.82,25,3.05
18-01-2022 22:20,37,1015,290.82,290.82,290.82,25,3.05
18-01-2022 22:30,37,1014,290.44,290.44,290.44,29,2.86
18-01-2022 22:30,37,1014,290.44,290.44,290.44,29,2.86
18-01-2022 22:50,37,1014,290.44,290.44,290.44,29,2.86
18-01-2022 23:00,37,1014,290.44,290.44,290.44,29,2.86
18-01-2022 23:00,37,1014,290.44,290.44,290.44,29,2.86
18-01-2022 23:20,82,1010,289.15,289.15,289.15,0,0
18-01-2022 23:30,82,1010,289.15,289.15,289.15,0,0
18-01-2022 23:30,82,1010,289.15,289.15,289.15,0,0
18-01-2022 23:50,82,1010,289.15,289.15,289.15,0,0
19-01-2022 00:00,39,1015,290.25,290.25,290.25,37,2.55
19-01-2022 00:00,39,1015,290.25,290.25,290.25,37,2.55
19-01-2022 00:20,82,1014,288.15,288.15,288.15,0,0
19-01-2022 00:30,82,1014,288.15,288.15,288.15,0,0
19-01-2022 00:40,88,1015,287.15,287.15,287.15,30,1.54
19-01-2022 00:40,88,1015,287.15,287.15,287.15,30,1.54
19-01-2022 01:00,88,1015,287.15,287.15,287.15,30,1.54
19-01-2022 01:10,88,1015,286.15,286.15,286.15,60,2.06
19-01-2022 01:20,88,1015,286.15,286.15,286.15,60,2.06
19-01-2022 01:30,88,1015,286.15,286.15,286.15,60,2.06
19-01-2022 01:40,88,1016,286.15,286.15,286.15,50,2.06
19-01-2022 01:50,88,1016,286.15,286.15,286.15,50,2.06
19-01-2022 02:00,88,1016,286.15,286.15,286.15,50,2.06
19-01-2022 02:10,88,1016,286.15,286.15,286.15,50,2.57
19-01-2022 02:20,88,1016,286.15,286.15,286.15,50,2.57
19-01-2022 02:30,88,1016,286.15,286.15,286.15,50,2.57
19-01-2022 02:40,88,1016,286.15,286.15,286.15,50,2.57
19-01-2022 02:40,88,1016,286.15,286.15,286.15,50,2.57
19-01-2022 03:00,88,1016,286.15,286.15,286.15,60,1.54
19-01-2022 03:10,88,1016,286.15,286.15,286.15,60,1.54
19-01-2022 03:10,88,1016,286.15,286.15,286.15,60,1.54
19-01-2022 03:30,77,1016,288.15,288.15,288.15,50,2.06
19-01-2022 03:40,77,1016,288.15,288.15,288.15,50,2.06
19-01-2022 03:40,77,1016,288.15,288.15,288.15,50,2.06
19-01-2022 04:00,72,1017,289.15,289.15,289.15,30,1.54
19-01-2022 04:05,63,1017,291.15,291.15,291.15,40,1.54
19-01-2022 04:05,63,1017,291.15,291.15,291.15,40,1.54
19-01-2022 04:30,63,1017,291.15,291.15,291.15,40,1.54
19-01-2022 04:40,63,1017,291.15,291.15,291.15,40,1.54
19-01-2022 04:50,63,1017,291.15,291.15,291.15,40,1.54
19-01-2022 05:00,28,1017,298.04,298.04,298.04,81,2.95
19-01-2022 05:10,56,1017,293.15,293.15,293.15,0,0
19-01-2022 05:10,56,1017,293.15,293.15,293.15,0,0
19-01-2022 05:30,56,1017,293.15,293.15,293.15,0,0
19-01-2022 05:40,49,1017,295.15,295.15,295.15,90,2.06
19-01-2022 05:50,49,1017,295.15,295.15,295.15,90,2.06
19-01-2022 05:50,49,1017,295.15,295.15,295.15,90,2.06
19-01-2022 06:10,49,1017,295.15,295.15,295.15,90,2.06
19-01-2022 06:20,50,1016,297.15,297.15,297.15,90,1.54
19-01-2022 06:30,50,1016,297.15,297.15,297.15,90,1.54
19-01-2022 06:30,50,1016,297.15,297.15,297.15,90,1.54
19-01-2022 06:50,47,1016,298.15,298.15,298.15,90,1.54
19-01-2022 06:50,47,1016,298.15,298.15,298.15,90,1.54
19-01-2022 07:10,47,1016,298.15,298.15,298.15,90,1.54
19-01-2022 07:20,41,1015,299.15,299.15,299.15,180,2.06
19-01-2022 07:20,41,1015,299.15,299.15,299.15,180,2.06
19-01-2022 07:40,41,1015,299.15,299.15,299.15,180,2.06
19-01-2022 07:47,36,1015,301.15,301.15,301.15,250,1.54
19-01-2022 07:47,36,1015,301.15,301.15,301.15,250,1.54
19-01-2022 08:10,36,1015,301.15,301.15,301.15,250,1.54
19-01-2022 08:10,36,1015,301.15,301.15,301.15,250,1.54
19-01-2022 08:30,36,1014,301.15,301.15,301.15,330,1.54
19-01-2022 08:40,36,1014,301.15,301.15,301.15,330,1.54
19-01-2022 08:50,36,1013,301.15,301.15,301.15,200,1.54
19-01-2022 09:00,36,1013,301.15,301.15,301.15,200,1.54
19-01-2022 09:00,36,1013,301.15,301.15,301.15,200,1.54
19-01-2022 09:19,32,1012,302.15,302.15,302.15,0,0
19-01-2022 09:29,32,1012,302.15,302.15,302.15,0,0
19-01-2022 09:29,32,1012,302.15,302.15,302.15,0,0
19-01-2022 09:50,30,1012,303.15,303.15,303.15,220,2.06
19-01-2022 10:00,30,1012,303.15,303.15,303.15,220,2.06
19-01-2022 10:00,30,1012,303.15,303.15,303.15,220,2.06
19-01-2022 10:20,30,1012,303.15,303.15,303.15,310,1.54
19-01-2022 10:30,30,1012,303.15,303.15,303.15,310,1.54
19-01-2022 10:30,30,1012,303.15,303.15,303.15,310,1.54
19-01-2022 10:50,32,1011,302.15,302.15,302.15,350,1.54
19-01-2022 11:00,32,1011,302.15,302.15,302.15,350,1.54
19-01-2022 11:00,32,1011,302.15,302.15,302.15,350,1.54
19-01-2022 11:20,32,1011,302.15,302.15,302.15,0,0
19-01-2022 11:30,32,1011,302.15,302.15,302.15,0,0
19-01-2022 11:30,32,1011,302.15,302.15,302.15,0,0
19-01-2022 11:46,34,1011,301.15,301.15,301.15,0,0
19-01-2022 11:58,34,1011,301.15,301.15,301.15,0,0
19-01-2022 12:10,34,1011,301.15,301.15,301.15,0,0
19-01-2022 12:20,36,1011,301.15,301.15,301.15,0,0
19-01-2022 12:30,36,1011,301.15,301.15,301.15,0,0
19-01-2022 12:40,36,1011,301.15,301.15,301.15,0,0
19-01-2022 12:40,36,1011,301.15,301.15,301.15,0,0
19-01-2022 12:51,36,1012,301.15,301.15,301.15,330,3.09
19-01-2022 13:10,36,1012,301.15,301.15,301.15,330,3.09
19-01-2022 13:20,39,1012,300.15,300.15,300.15,330,1.54
19-01-2022 13:30,39,1012,300.15,300.15,300.15,330,1.54
19-01-2022 13:30,39,1012,300.15,300.15,300.15,330,1.54
19-01-2022 13:50,41,1012,299.15,299.15,299.15,330,2.57
19-01-2022 14:00,41,1012,299.15,299.15,299.15,330,2.57
19-01-2022 14:00,41,1012,299.15,299.15,299.15,330,2.57
19-01-2022 14:20,44,1012,298.15,298.15,298.15,320,3.09
19-01-2022 14:30,44,1012,298.15,298.15,298.15,320,3.09
19-01-2022 14:30,44,1012,298.15,298.15,298.15,320,3.09
19-01-2022 14:50,44,1012,298.15,298.15,298.15,0,0
19-01-2022 15:00,44,1012,298.15,298.15,298.15,0,0
19-01-2022 15:00,44,1012,298.15,298.15,298.15,0,0
19-01-2022 15:20,53,1013,296.15,296.15,296.15,320,2.06
19-01-2022 15:30,53,1013,296.15,296.15,296.15,320,2.06
19-01-2022 15:40,53,1013,296.15,296.15,296.15,320,2.06
19-01-2022 15:40,53,1013,296.15,296.15,296.15,320,2.06
19-01-2022 16:00,35,1013,295.44,295.44,295.44,318,2.2
19-01-2022 16:10,35,1013,295.44,295.44,295.44,318,2.2
19-01-2022 16:10,35,1013,295.44,295.44,295.44,318,2.2
19-01-2022 16:27,35,1013,295.44,295.44,295.44,318,2.2
19-01-2022 16:39,36,1013,294.92,294.92,294.92,325,2.36
19-01-2022 16:50,36,1013,294.92,294.92,294.92,325,2.36
19-01-2022 17:00,36,1013,294.92,294.92,294.92,325,2.36
19-01-2022 17:09,36,1013,294.92,294.92,294.92,325,2.36
19-01-2022 17:20,36,1013,294.92,294.92,294.92,325,2.36
19-01-2022 17:20,36,1013,294.92,294.92,294.92,325,2.36
19-01-2022 17:38,37,1013,294.3,294.3,294.3,321,2.01
19-01-2022 17:38,37,1013,294.3,294.3,294.3,321,2.01
19-01-2022 18:00,37,1013,293.94,293.94,293.94,300,1.62
19-01-2022 18:10,37,1013,293.94,293.94,293.94,300,1.62
19-01-2022 18:10,37,1013,293.94,293.94,293.94,300,1.62
19-01-2022 18:30,38,1013,293.56,293.56,293.56,323,2.92
19-01-2022 18:37,38,1013,293.56,293.56,293.56,323,2.92
19-01-2022 18:37,38,1013,293.56,293.56,293.56,323,2.92
19-01-2022 19:00,38,1013,293.56,293.56,293.56,323,2.92
19-01-2022 19:10,38,1013,293.56,293.56,293.56,323,2.92
19-01-2022 19:10,38,1013,293.56,293.56,293.56,323,2.92
19-01-2022 19:30,40,1013,292.96,292.96,292.96,333,2.46
19-01-2022 19:40,40,1013,292.96,292.96,292.96,333,2.46
19-01-2022 19:40,40,1013,292.96,292.96,292.96,333,2.46
19-01-2022 20:00,40,1013,292.96,292.96,292.96,333,2.46
19-01-2022 20:10,40,1013,292.96,292.96,292.96,333,2.46
19-01-2022 20:10,40,1013,292.96,292.96,292.96,333,2.46
19-01-2022 20:30,41,1012,292.35,292.35,292.35,338,2.33
19-01-2022 20:38,41,1012,292.35,292.35,292.35,338,2.33
19-01-2022 20:38,41,1012,292.35,292.35,292.35,338,2.33
19-01-2022 21:00,41,1012,292.35,292.35,292.35,338,2.33
19-01-2022 21:10,41,1012,292.35,292.35,292.35,338,2.33
19-01-2022 21:10,41,1012,292.35,292.35,292.35,338,2.33
19-01-2022 21:30,41,1012,291.69,291.69,291.69,323,2.07
19-01-2022 21:40,41,1012,291.69,291.69,291.69,323,2.07
19-01-2022 21:50,41,1012,291.69,291.69,291.69,323,2.07
19-01-2022 21:50,41,1012,291.69,291.69,291.69,323,2.07
19-01-2022 22:10,41,1012,291.69,291.69,291.69,323,2.07
19-01-2022 22:20,41,1012,291.69,291.69,291.69,323,2.07
19-01-2022 22:30,41,1011,291.2,291.2,291.2,281,1.28
19-01-2022 22:40,41,1011,291.2,291.2,291.2,281,1.28
19-01-2022 22:50,41,1011,291.2,291.2,291.2,281,1.28
19-01-2022 22:50,41,1011,291.2,291.2,291.2,281,1.28
19-01-2022 23:10,41,1011,291.2,291.2,291.2,281,1.28
19-01-2022 23:20,82,1013,289.15,289.15,289.15,330,1.54
19-01-2022 23:20,82,1013,289.15,289.15,289.15,330,1.54
19-01-2022 23:40,82,1013,289.15,289.15,289.15,330,1.54
19-01-2022 23:50,82,1013,289.15,289.15,289.15,330,1.54
20-01-2022 00:00,41,1011,291.06,291.06,291.06,294,1.65
20-01-2022 00:10,41,1011,291.06,291.06,291.06,294,1.65
20-01-2022 00:10,41,1011,291.06,291.06,291.06,294,1.65
20-01-2022 00:30,82,1011,289.15,289.15,289.15,320,1.54
20-01-2022 00:39,82,1011,289.15,289.15,289.15,280,1.54
20-01-2022 00:50,82,1011,289.15,289.15,289.15,280,1.54
20-01-2022 01:00,82,1011,289.15,289.15,289.15,280,1.54
20-01-2022 01:05,82,1011,289.15,289.15,289.15,280,1.54
20-01-2022 01:20,88,1011,288.15,288.15,288.15,280,1.54
20-01-2022 01:30,88,1011,288.15,288.15,288.15,280,1.54
20-01-2022 01:40,88,1011,288.15,288.15,288.15,280,1.54
20-01-2022 01:50,88,1012,288.15,288.15,288.15,250,1.54
20-01-2022 01:50,88,1012,288.15,288.15,288.15,250,1.54
20-01-2022 02:10,88,1012,288.15,288.15,288.15,250,1.54
20-01-2022 02:20,82,1012,289.15,289.15,289.15,250,1.54
20-01-2022 02:30,82,1012,289.15,289.15,289.15,250,1.54
20-01-2022 02:40,82,1012,289.15,289.15,289.15,250,1.54
20-01-2022 02:50,77,1012,290.15,290.15,290.15,280,1.54
20-01-2022 02:50,77,1012,290.15,290.15,290.15,280,1.54
20-01-2022 03:10,77,1012,290.15,290.15,290.15,280,1.54
20-01-2022 03:20,72,1013,291.15,291.15,291.15,0,0
20-01-2022 03:20,72,1013,291.15,291.15,291.15,0,0
20-01-2022 03:40,72,1013,291.15,291.15,291.15,0,0
20-01-2022 03:50,68,1013,292.15,292.15,292.15,0,0
20-01-2022 03:50,68,1013,292.15,292.15,292.15,0,0
20-01-2022 04:10,68,1013,292.15,292.15,292.15,0,0
20-01-2022 04:20,68,1013,292.15,292.15,292.15,0,0
20-01-2022 04:20,68,1013,292.15,292.15,292.15,0,0
20-01-2022 04:36,64,1013,294.15,294.15,294.15,0,0
20-01-2022 04:50,64,1013,294.15,294.15,294.15,0,0
20-01-2022 04:50,64,1013,294.15,294.15,294.15,0,0
20-01-2022 05:06,27,1014,297.51,297.51,297.51,279,2.14
20-01-2022 05:20,53,1013,297.15,297.15,297.15,320,2.06
20-01-2022 05:20,53,1013,297.15,297.15,297.15,320,2.06
20-01-2022 05:38,53,1013,297.15,297.15,297.15,320,2.06
